931	49.260025
932	46.416138
933	47.416138
934	50.9682
935	51.248924
936	53.07596
937	54.546898
938	54.21325
939	57.440777
940	54.891117
941	53.075684
942	52.064175
943	51.2924
944	53.160374
945	51.3482
946	61.58706
947	71.92443 
948	79.74412
949	92.36525
950	96.457756
951	99.895546
952	98.58189
953	99.260025
954	100.0
955	98.223946
956	98.40904
957	98.38528
958	98.77569
959	98.820656
960	97.932724
961	97.9577
962	99.79786 
963	100.0
964	97.77609
965	98.349884
966	100.0
967	97.93595
968	95.96102
969	96.57779
970	98.32225
971	99.8692
972	100.0
973	95.41987
974	93.02386
975	84.43771
976	72.5801
977	66.354904 
978	57.54932
979	54.188335
980	53.45651
981	52.510483
982	54.255764
983	54.20011
984	54.031147
985	50.86496
986	53.116585
987	52.5931
988	54.4068
989	55.64531
990	53.977192
991	52.475445
992	49.84562
993	50.93089
994	51.53211
995	53.986412
996	54.06841
997	56.310665
998	52.50076
999	54.195793
1000	54.22237
1001	54.354755
1002	51.43481
1003	52.917217
1004	53.13363
1005	52.48159
1006	52.562065
1007	51.467087
1008	52.460915
1009	51.609123
1010	51.834946
1011	53.474968
1012	53.421253
1013	51.96352
1014	50.00848
1015	49.116806
1016	51.854385
1017	51.62419
1018	53.862415
1019	53.322132
1020	54.701256
1021	52.42216
1022	52.544792
1023	49.59513
1024	51.77375
1025	53.001465
1026	50.857727
1027	53.294445
1028	54.53437
1029	56.199654
1030	56.203598
1031	53.087555
1032	51.430176
1033	46.020954
1034	45.505657
1035	45.68508
1036	47.236843
